index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type,,,player,play_pattern,type,combination,Area on the pitch 
2130,12:13.0,57,12,Denmark,Henrik Dalsgaard,From Free Kick,Carry,103,,,,Henrik Dalsgaard,From Free Kick,Carry,,
2131,12:13.9,57,13,Denmark,Henrik Dalsgaard,From Free Kick,Pass,103,,,,Henrik Dalsgaard,From Free Kick,Pass,,
2132,12:17.1,57,17,Denmark,Kasper Schmeichel,From Free Kick,Ball Receipt*,103,,,,Kasper Schmeichel,From Free Kick,Ball Receipt*,,
2133,12:17.1,57,17,Denmark,Kasper Schmeichel,From Free Kick,Carry,103,,,,Kasper Schmeichel,From Free Kick,Carry,,
2134,12:17.3,57,17,Denmark,Kasper Schmeichel,From Free Kick,Pass,103,,,,Kasper Schmeichel,From Free Kick,Pass,,
2135,12:19.4,57,19,Denmark,Yussuf Yurary Poulsen,From Free Kick,Ball Receipt*,103,,,,Yussuf Yurary Poulsen,From Free Kick,Ball Receipt*,,
2136,12:19.5,57,19,Denmark,Yussuf Yurary Poulsen,From Free Kick,Pass,103,,,,Yussuf Yurary Poulsen,From Free Kick,Pass,,
2137,12:22.3,57,22,Croatia,Šime Vrsaljko,Regular Play,Ball Recovery,104,,,,Šime Vrsaljko,Regular Play,Ball Recovery,,
2138,12:22.3,57,22,Croatia,Šime Vrsaljko,Regular Play,Carry,104,,,,Šime Vrsaljko,Regular Play,Carry,,
2139,12:22.6,57,22,Denmark,Martin Braithwaite Christensen,Regular Play,Pressure,104,,,,Martin Braithwaite Christensen,Regular Play,Pressure,,
2140,12:27.0,57,26,Croatia,Šime Vrsaljko,Regular Play,Pass,104,,,,Šime Vrsaljko,Regular Play,Pass,,
2141,12:29.2,57,29,Croatia,Ante Rebić,Regular Play,Ball Receipt*,104,,,,Ante Rebić,Regular Play,Ball Receipt*,,
2142,12:29.2,57,29,Croatia,Ante Rebić,Regular Play,Carry,104,,,,Ante Rebić,Regular Play,Carry,,
2143,12:33.7,57,33,Croatia,Ante Rebić,Regular Play,Pass,104,,,,Ante Rebić,Regular Play,Pass,,
2144,12:34.8,57,34,Croatia,Marcelo Brozović,Regular Play,Ball Receipt*,104,,,,Marcelo Brozović,Regular Play,Ball Receipt*,,
2145,12:34.8,57,34,Croatia,Marcelo Brozović,Regular Play,Carry,104,,,,Marcelo Brozović,Regular Play,Carry,,
2146,12:35.5,57,35,Denmark,Christian Dannemann Eriksen,Regular Play,Pressure,104,,,,Christian Dannemann Eriksen,Regular Play,Pressure,,
2147,12:36.2,57,36,Croatia,Marcelo Brozović,Regular Play,Pass,104,,,,Marcelo Brozović,Regular Play,Pass,,
2148,12:39.5,57,39,Denmark,Kasper Schmeichel,Regular Play,Ball Recovery,105,,,,Kasper Schmeichel,Regular Play,Ball Recovery,,
2149,12:39.5,57,39,Denmark,Kasper Schmeichel,Regular Play,Carry,105,,,,Kasper Schmeichel,Regular Play,Carry,,
2150,12:43.5,57,43,Denmark,Kasper Schmeichel,Regular Play,Pass,105,,,,Kasper Schmeichel,Regular Play,Pass,,
2151,12:44.2,57,44,Denmark,Lasse Schöne,Regular Play,Ball Receipt*,105,,,,Lasse Schöne,Regular Play,Ball Receipt*,,
2152,12:44.2,57,44,Denmark,Lasse Schöne,Regular Play,Carry,105,,,,Lasse Schöne,Regular Play,Carry,,
2153,12:48.3,57,48,Denmark,Lasse Schöne,Regular Play,Pass,105,,,,Lasse Schöne,Regular Play,Pass,,
2154,12:49.8,57,49,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,105,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,,
2155,12:49.8,57,49,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,105,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,,
2156,12:50.0,57,49,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,105,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,,
2157,12:52.2,57,52,Denmark,Kasper Schmeichel,Regular Play,Ball Receipt*,105,,,,Kasper Schmeichel,Regular Play,Ball Receipt*,,
2158,12:52.2,57,52,Denmark,Kasper Schmeichel,Regular Play,Carry,105,,,,Kasper Schmeichel,Regular Play,Carry,,
2159,12:52.3,57,52,Denmark,Kasper Schmeichel,Regular Play,Pass,105,,,,Kasper Schmeichel,Regular Play,Pass,,
2160,12:54.9,57,54,Croatia,Ante Rebić,Regular Play,Pressure,105,,,,Ante Rebić,Regular Play,Pressure,,
2161,12:54.9,57,54,Denmark,Jonas Knudsen,Regular Play,Ball Receipt*,105,,,,Jonas Knudsen,Regular Play,Ball Receipt*,,
2162,12:54.9,57,54,Denmark,Jonas Knudsen,Regular Play,Carry,105,,,,Jonas Knudsen,Regular Play,Carry,,
2163,12:55.9,57,55,Denmark,Jonas Knudsen,Regular Play,Pass,105,,,,Jonas Knudsen,Regular Play,Pass,,
2164,12:57.5,57,57,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,105,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Ball Receipt*,,
2165,12:57.5,57,57,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,105,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Carry,,
2166,13:02.7,58,2,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,105,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,,
2167,13:04.4,58,4,Denmark,Simon Thorup Kjær,Regular Play,Ball Receipt*,105,,,,Simon Thorup Kjær,Regular Play,Ball Receipt*,,
2168,13:04.4,58,4,Denmark,Simon Thorup Kjær,Regular Play,Carry,105,,,,Simon Thorup Kjær,Regular Play,Carry,,
2169,13:05.3,58,5,Croatia,Mario Mandžukić,Regular Play,Pressure,105,,,,Mario Mandžukić,Regular Play,Pressure,,
2170,13:05.8,58,5,Denmark,Simon Thorup Kjær,Regular Play,Pass,105,,,,Simon Thorup Kjær,Regular Play,Pass,,
2171,13:08.9,58,8,Denmark,Yussuf Yurary Poulsen,Regular Play,Ball Receipt*,105,,,,Yussuf Yurary Poulsen,Regular Play,Ball Receipt*,,
2172,13:08.9,58,8,Denmark,Yussuf Yurary Poulsen,Regular Play,Carry,105,,,,Yussuf Yurary Poulsen,Regular Play,Carry,,
2173,13:08.9,58,8,Croatia,Ivan Strinić,Regular Play,Pass,105,,,,Ivan Strinić,Regular Play,Pass,,
2174,13:09.1,58,9,Denmark,Yussuf Yurary Poulsen,Regular Play,Miscontrol,105,,,,Yussuf Yurary Poulsen,Regular Play,Miscontrol,,
2175,13:13.1,58,13,Denmark,Henrik Dalsgaard,From Throw In,Pass,106,,,,Henrik Dalsgaard,From Throw In,Pass,,
2176,13:14.5,58,14,Denmark,Andreas Evald Cornelius,From Throw In,Ball Receipt*,106,,,,Andreas Evald Cornelius,From Throw In,Ball Receipt*,,
2177,13:14.5,58,14,Denmark,Andreas Evald Cornelius,From Throw In,Carry,106,,,,Andreas Evald Cornelius,From Throw In,Carry,,
2178,13:15.2,58,15,Croatia,Marcelo Brozović,Regular Play,Ball Recovery,107,,,,Marcelo Brozović,Regular Play,Ball Recovery,,
2179,13:15.2,58,15,Croatia,Marcelo Brozović,Regular Play,Carry,107,,,,Marcelo Brozović,Regular Play,Carry,,
2180,13:15.2,58,15,Denmark,Andreas Evald Cornelius,Regular Play,Miscontrol,107,,,,Andreas Evald Cornelius,Regular Play,Miscontrol,,
2181,13:17.3,58,17,Croatia,Marcelo Brozović,Regular Play,Pass,107,,,,Marcelo Brozović,Regular Play,Pass,,
2182,13:18.1,58,18,Denmark,Lasse Schöne,Regular Play,Pressure,107,,,,Lasse Schöne,Regular Play,Pressure,,
2183,13:18.2,58,18,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,107,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
2184,13:18.2,58,18,Croatia,Ivan Rakitić,Regular Play,Carry,107,,,,Ivan Rakitić,Regular Play,Carry,,
2185,13:20.9,58,20,Croatia,Ivan Rakitić,Regular Play,Pass,107,,,,Ivan Rakitić,Regular Play,Pass,,
2186,13:22.1,58,22,Croatia,Luka Modrić,Regular Play,Ball Receipt*,107,,,,Luka Modrić,Regular Play,Ball Receipt*,,
2187,13:22.1,58,22,Croatia,Luka Modrić,Regular Play,Carry,107,,,,Luka Modrić,Regular Play,Carry,,
2188,13:27.0,58,27,Croatia,Luka Modrić,Regular Play,Pass,107,,,,Luka Modrić,Regular Play,Pass,,
2189,13:29.0,58,28,Croatia,Šime Vrsaljko,Regular Play,Ball Receipt*,107,,,,Šime Vrsaljko,Regular Play,Ball Receipt*,,
2190,13:29.0,58,28,Croatia,Šime Vrsaljko,Regular Play,Carry,107,,,,Šime Vrsaljko,Regular Play,Carry,,
2191,13:29.0,58,28,Denmark,Martin Braithwaite Christensen,Regular Play,Pressure,107,,,,Martin Braithwaite Christensen,Regular Play,Pressure,,
2192,13:30.2,58,30,Croatia,Šime Vrsaljko,Regular Play,Pass,107,,,,Šime Vrsaljko,Regular Play,Pass,,
2193,13:30.8,58,30,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,107,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
2194,13:30.8,58,30,Croatia,Ivan Rakitić,Regular Play,Carry,107,,,,Ivan Rakitić,Regular Play,Carry,,
2195,13:32.1,58,32,Croatia,Ivan Rakitić,Regular Play,Pass,107,,,,Ivan Rakitić,Regular Play,Pass,,
2196,13:32.9,58,32,Croatia,Ante Rebić,Regular Play,Ball Receipt*,107,,,,Ante Rebić,Regular Play,Ball Receipt*,,
2197,13:32.9,58,32,Croatia,Ante Rebić,Regular Play,Carry,107,,,,Ante Rebić,Regular Play,Carry,,
2198,13:34.2,58,34,Croatia,Ante Rebić,Regular Play,Pass,107,,,,Ante Rebić,Regular Play,Pass,,
2199,13:34.5,58,34,Croatia,Šime Vrsaljko,Regular Play,Ball Receipt*,107,,,,Šime Vrsaljko,Regular Play,Ball Receipt*,,
2200,13:34.5,58,34,Denmark,Jonas Knudsen,Regular Play,Block,107,,,,Jonas Knudsen,Regular Play,Block,,
2201,13:35.1,58,35,Denmark,Jonas Knudsen,Regular Play,Pressure,107,,,,Jonas Knudsen,Regular Play,Pressure,,
2202,13:35.9,58,35,Croatia,Ante Rebić,Regular Play,Ball Recovery,107,,,,Ante Rebić,Regular Play,Ball Recovery,,
2203,13:35.9,58,35,Croatia,Ante Rebić,Regular Play,Carry,107,,,,Ante Rebić,Regular Play,Carry,,
2204,13:36.3,58,36,Denmark,Jonas Knudsen,Regular Play,Dribbled Past,107,,,,Jonas Knudsen,Regular Play,Dribbled Past,,
2205,13:36.3,58,36,Croatia,Ante Rebić,Regular Play,Dribble,107,,,,Ante Rebić,Regular Play,Dribble,,
2206,13:36.3,58,36,Croatia,Ante Rebić,Regular Play,Carry,107,,,,Ante Rebić,Regular Play,Carry,,
2207,13:36.8,58,36,Denmark,Christian Dannemann Eriksen,Regular Play,Pressure,107,,,,Christian Dannemann Eriksen,Regular Play,Pressure,,
2208,13:37.4,58,37,Croatia,Ante Rebić,Regular Play,Pass,107,,,,Ante Rebić,Regular Play,Pass,,
2209,13:38.2,58,38,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,107,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
2210,13:38.2,58,38,Croatia,Ivan Rakitić,Regular Play,Carry,107,,,,Ivan Rakitić,Regular Play,Carry,,
2211,13:39.2,58,39,Croatia,Ivan Rakitić,Regular Play,Pass,107,,,,Ivan Rakitić,Regular Play,Pass,,
2212,13:41.9,58,41,Croatia,Ivan Perišić,Regular Play,Ball Receipt*,107,,,,Ivan Perišić,Regular Play,Ball Receipt*,,
2213,13:41.9,58,41,Croatia,Ivan Perišić,Regular Play,Carry,107,,,,Ivan Perišić,Regular Play,Carry,,
2214,13:44.8,58,44,Croatia,Ivan Perišić,Regular Play,Pass,107,,,,Ivan Perišić,Regular Play,Pass,,
2215,14:24.7,59,24,Denmark,Kasper Schmeichel,From Goal Kick,Pass,108,,,,Kasper Schmeichel,From Goal Kick,Pass,,
2216,14:28.9,59,28,Denmark,Henrik Dalsgaard,From Goal Kick,Ball Receipt*,108,,,,Henrik Dalsgaard,From Goal Kick,Ball Receipt*,,
2217,14:47.5,59,47,Croatia,Ivan Strinić,From Throw In,Pass,109,,,,Ivan Strinić,From Throw In,Pass,,
2218,14:50.5,59,50,Croatia,Domagoj Vida,From Throw In,Ball Receipt*,109,,,,Domagoj Vida,From Throw In,Ball Receipt*,,
2219,14:50.5,59,50,Croatia,Domagoj Vida,From Throw In,Carry,109,,,,Domagoj Vida,From Throw In,Carry,,
2220,14:52.0,59,51,Croatia,Domagoj Vida,From Throw In,Pass,109,,,,Domagoj Vida,From Throw In,Pass,,
2221,14:52.8,59,52,Croatia,Ivan Rakitić,From Throw In,Ball Receipt*,109,,,,Ivan Rakitić,From Throw In,Ball Receipt*,,
2222,14:52.8,59,52,Croatia,Ivan Rakitić,From Throw In,Carry,109,,,,Ivan Rakitić,From Throw In,Carry,,
2223,14:56.0,59,55,Denmark,Andreas Evald Cornelius,From Throw In,Pressure,109,,,,Andreas Evald Cornelius,From Throw In,Pressure,,
2224,14:58.4,59,58,Croatia,Ivan Rakitić,From Throw In,Pass,109,,,,Ivan Rakitić,From Throw In,Pass,,
2225,15:00.2,60,0,Croatia,Dejan Lovren,From Throw In,Ball Receipt*,109,,,,Dejan Lovren,From Throw In,Ball Receipt*,,
2226,15:00.2,60,0,Croatia,Dejan Lovren,From Throw In,Carry,109,,,,Dejan Lovren,From Throw In,Carry,,
2227,15:01.6,60,1,Croatia,Dejan Lovren,From Throw In,Pass,109,,,,Dejan Lovren,From Throw In,Pass,,
2228,15:03.2,60,3,Croatia,Šime Vrsaljko,From Throw In,Ball Receipt*,109,,,,Šime Vrsaljko,From Throw In,Ball Receipt*,,
2229,15:03.2,60,3,Croatia,Šime Vrsaljko,From Throw In,Carry,109,,,,Šime Vrsaljko,From Throw In,Carry,,
2230,15:06.2,60,6,Croatia,Šime Vrsaljko,From Throw In,Pass,109,,,,Šime Vrsaljko,From Throw In,Pass,,
2231,15:07.0,60,7,Denmark,Jonas Knudsen,From Throw In,Pressure,109,,,,Jonas Knudsen,From Throw In,Pressure,,
2232,15:07.2,60,7,Croatia,Ante Rebić,From Throw In,Ball Receipt*,109,,,,Ante Rebić,From Throw In,Ball Receipt*,,
2233,15:07.2,60,7,Croatia,Ante Rebić,From Throw In,Carry,109,,,,Ante Rebić,From Throw In,Carry,,
2234,15:07.9,60,7,Croatia,Ante Rebić,From Throw In,Miscontrol,109,,,,Ante Rebić,From Throw In,Miscontrol,,
2235,15:25.6,60,25,Denmark,Jonas Knudsen,From Throw In,Pass,110,,,,Jonas Knudsen,From Throw In,Pass,,
2236,15:27.6,60,27,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Ball Receipt*,110,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Ball Receipt*,,
2237,15:27.6,60,27,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Carry,110,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Carry,,
2238,15:27.7,60,27,Croatia,Mario Mandžukić,From Throw In,Pressure,110,,,,Mario Mandžukić,From Throw In,Pressure,,
2239,15:28.6,60,28,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,110,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,,
2240,15:30.3,60,30,Denmark,Simon Thorup Kjær,From Throw In,Ball Receipt*,110,,,,Simon Thorup Kjær,From Throw In,Ball Receipt*,,
2241,15:30.3,60,30,Denmark,Simon Thorup Kjær,From Throw In,Carry,110,,,,Simon Thorup Kjær,From Throw In,Carry,,
2242,15:32.6,60,32,Denmark,Simon Thorup Kjær,From Throw In,Pass,110,,,,Simon Thorup Kjær,From Throw In,Pass,,
2243,15:35.5,60,35,Denmark,Yussuf Yurary Poulsen,From Throw In,Ball Receipt*,110,,,,Yussuf Yurary Poulsen,From Throw In,Ball Receipt*,,
2244,15:35.5,60,35,Denmark,Yussuf Yurary Poulsen,From Throw In,Carry,110,,,,Yussuf Yurary Poulsen,From Throw In,Carry,,
2245,15:36.6,60,36,Croatia,Ivan Strinić,From Throw In,Dribbled Past,110,,,,Ivan Strinić,From Throw In,Dribbled Past,,
2246,15:36.6,60,36,Denmark,Yussuf Yurary Poulsen,From Throw In,Dribble,110,,,,Yussuf Yurary Poulsen,From Throw In,Dribble,,
2247,15:36.6,60,36,Denmark,Yussuf Yurary Poulsen,From Throw In,Carry,110,,,,Yussuf Yurary Poulsen,From Throw In,Carry,,
2248,15:38.4,60,38,Croatia,Marcelo Brozović,From Throw In,Pressure,110,,,,Marcelo Brozović,From Throw In,Pressure,,
2249,15:38.9,60,38,Denmark,Yussuf Yurary Poulsen,From Throw In,Pass,110,,,,Yussuf Yurary Poulsen,From Throw In,Pass,,
2250,15:40.4,60,40,Denmark,Christian Dannemann Eriksen,From Throw In,Ball Receipt*,110,,,,Christian Dannemann Eriksen,From Throw In,Ball Receipt*,,
2251,15:40.4,60,40,Denmark,Christian Dannemann Eriksen,From Throw In,Carry,110,,,,Christian Dannemann Eriksen,From Throw In,Carry,,
2252,15:40.5,60,40,Croatia,Marcelo Brozović,From Throw In,Pressure,110,,,,Marcelo Brozović,From Throw In,Pressure,,
2253,15:40.5,60,40,Denmark,Christian Dannemann Eriksen,From Throw In,Pass,110,,,,Christian Dannemann Eriksen,From Throw In,Pass,,
2254,15:41.0,60,40,Denmark,Yussuf Yurary Poulsen,From Throw In,Ball Receipt*,110,,,,Yussuf Yurary Poulsen,From Throw In,Ball Receipt*,,
2255,15:41.0,60,40,Denmark,Yussuf Yurary Poulsen,From Throw In,Carry,110,,,,Yussuf Yurary Poulsen,From Throw In,Carry,,
2256,15:41.4,60,41,Croatia,Dejan Lovren,From Throw In,Pressure,110,,,,Dejan Lovren,From Throw In,Pressure,,
2257,15:42.1,60,42,Denmark,Yussuf Yurary Poulsen,From Throw In,Pass,110,,,,Yussuf Yurary Poulsen,From Throw In,Pass,,
2258,15:46.1,60,46,Denmark,Martin Braithwaite Christensen,From Throw In,Ball Receipt*,110,,,,Martin Braithwaite Christensen,From Throw In,Ball Receipt*,,
2259,15:46.1,60,46,Denmark,Martin Braithwaite Christensen,From Throw In,Foul Committed,110,,,,Martin Braithwaite Christensen,From Throw In,Foul Committed,,
2260,15:46.1,60,46,Croatia,Šime Vrsaljko,From Throw In,Foul Won,110,,,,Šime Vrsaljko,From Throw In,Foul Won,,
2261,15:59.8,60,59,Croatia,Ivan Rakitić,From Free Kick,Pass,111,,,,Ivan Rakitić,From Free Kick,Pass,,
2262,16:02.0,61,1,Croatia,Domagoj Vida,From Free Kick,Ball Receipt*,111,,,,Domagoj Vida,From Free Kick,Ball Receipt*,,
2263,16:02.0,61,1,Croatia,Domagoj Vida,From Free Kick,Carry,111,,,,Domagoj Vida,From Free Kick,Carry,,
2264,16:02.1,61,2,Croatia,Domagoj Vida,From Free Kick,Pass,111,,,,Domagoj Vida,From Free Kick,Pass,,
2265,16:05.5,61,5,Croatia,Marcelo Brozović,From Free Kick,Ball Receipt*,111,,,,Marcelo Brozović,From Free Kick,Ball Receipt*,,
2266,16:05.5,61,5,Croatia,Marcelo Brozović,From Free Kick,Carry,111,,,,Marcelo Brozović,From Free Kick,Carry,,
2267,16:06.4,61,6,Croatia,Marcelo Brozović,From Free Kick,Pass,111,,,,Marcelo Brozović,From Free Kick,Pass,,
2268,16:07.4,61,7,Croatia,Domagoj Vida,From Free Kick,Ball Receipt*,111,,,,Domagoj Vida,From Free Kick,Ball Receipt*,,
2269,16:07.4,61,7,Croatia,Domagoj Vida,From Free Kick,Carry,111,,,,Domagoj Vida,From Free Kick,Carry,,
2270,16:08.6,61,8,Croatia,Domagoj Vida,From Free Kick,Pass,111,,,,Domagoj Vida,From Free Kick,Pass,,
2271,16:09.4,61,9,Croatia,Luka Modrić,From Free Kick,Ball Receipt*,111,,,,Luka Modrić,From Free Kick,Ball Receipt*,,
2272,16:09.4,61,9,Croatia,Luka Modrić,From Free Kick,Carry,111,,,,Luka Modrić,From Free Kick,Carry,,
2273,16:11.0,61,11,Croatia,Luka Modrić,From Free Kick,Pass,111,,,,Luka Modrić,From Free Kick,Pass,,
2274,16:12.2,61,12,Croatia,Dejan Lovren,From Free Kick,Ball Receipt*,111,,,,Dejan Lovren,From Free Kick,Ball Receipt*,,
2275,16:12.2,61,12,Croatia,Dejan Lovren,From Free Kick,Carry,111,,,,Dejan Lovren,From Free Kick,Carry,,
2276,16:14.1,61,14,Croatia,Dejan Lovren,From Free Kick,Pass,111,,,,Dejan Lovren,From Free Kick,Pass,,
2277,16:15.5,61,15,Croatia,Ante Rebić,From Free Kick,Ball Receipt*,111,,,,Ante Rebić,From Free Kick,Ball Receipt*,,
2278,16:32.8,61,32,Denmark,Jonas Knudsen,From Throw In,Pass,112,,,,Jonas Knudsen,From Throw In,Pass,,
2279,16:34.5,61,34,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Ball Receipt*,112,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Ball Receipt*,,
2280,16:34.5,61,34,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Carry,112,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Carry,,
2281,16:35.8,61,35,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,112,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,,
2282,16:37.4,61,37,Denmark,Jonas Knudsen,From Throw In,Ball Receipt*,112,,,,Jonas Knudsen,From Throw In,Ball Receipt*,,
2283,16:37.4,61,37,Denmark,Jonas Knudsen,From Throw In,Carry,112,,,,Jonas Knudsen,From Throw In,Carry,,
2284,16:37.5,61,37,Denmark,Jonas Knudsen,From Throw In,Pass,112,,,,Jonas Knudsen,From Throw In,Pass,,
2285,16:38.7,61,38,Croatia,Mario Mandžukić,From Throw In,Pressure,112,,,,Mario Mandžukić,From Throw In,Pressure,,
2286,16:38.7,61,38,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Ball Receipt*,112,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Ball Receipt*,,
2287,16:38.7,61,38,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Carry,112,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Carry,,
2288,16:40.0,61,40,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,112,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,,
2289,16:42.5,61,42,Denmark,Kasper Schmeichel,From Throw In,Ball Receipt*,112,,,,Kasper Schmeichel,From Throw In,Ball Receipt*,,
2290,16:42.5,61,42,Denmark,Kasper Schmeichel,From Throw In,Carry,112,,,,Kasper Schmeichel,From Throw In,Carry,,
2291,16:44.4,61,44,Denmark,Kasper Schmeichel,From Throw In,Pass,112,,,,Kasper Schmeichel,From Throw In,Pass,,
2292,16:47.1,61,47,Denmark,Henrik Dalsgaard,From Throw In,Ball Receipt*,112,,,,Henrik Dalsgaard,From Throw In,Ball Receipt*,,
2293,16:47.1,61,47,Denmark,Henrik Dalsgaard,From Throw In,Carry,112,,,,Henrik Dalsgaard,From Throw In,Carry,,
2294,16:47.5,61,47,Croatia,Ivan Perišić,From Throw In,Pressure,112,,,,Ivan Perišić,From Throw In,Pressure,,
2295,16:48.3,61,48,Denmark,Henrik Dalsgaard,From Throw In,Pass,112,,,,Henrik Dalsgaard,From Throw In,Pass,,
2296,16:49.1,61,49,Denmark,Christian Dannemann Eriksen,From Throw In,Ball Receipt*,112,,,,Christian Dannemann Eriksen,From Throw In,Ball Receipt*,,
2297,16:49.1,61,49,Denmark,Christian Dannemann Eriksen,From Throw In,Carry,112,,,,Christian Dannemann Eriksen,From Throw In,Carry,,
2298,16:49.7,61,49,Croatia,Ivan Perišić,From Throw In,Pressure,112,,,,Ivan Perišić,From Throw In,Pressure,,
2299,16:50.1,61,50,Denmark,Christian Dannemann Eriksen,From Throw In,Pass,112,,,,Christian Dannemann Eriksen,From Throw In,Pass,,
2300,16:50.3,61,50,Denmark,Henrik Dalsgaard,From Throw In,Ball Receipt*,112,,,,Henrik Dalsgaard,From Throw In,Ball Receipt*,,
2301,16:50.3,61,50,Croatia,Ivan Perišić,From Throw In,Interception,112,,,,Ivan Perišić,From Throw In,Interception,,
2302,16:52.5,61,52,Croatia,Marcelo Brozović,From Throw In,Pass,112,,,,Marcelo Brozović,From Throw In,Pass,,
2303,16:54.1,61,54,Denmark,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,112,,,,Mathias Jattah-Njie Jørgensen,From Throw In,Pass,,
2304,16:55.0,61,55,Denmark,Thomas Delaney,From Throw In,Ball Receipt*,112,,,,Thomas Delaney,From Throw In,Ball Receipt*,,
2305,16:55.0,61,55,Denmark,Thomas Delaney,From Throw In,Carry,112,,,,Thomas Delaney,From Throw In,Carry,,
2306,16:55.8,61,55,Croatia,Ivan Rakitić,From Throw In,Pressure,112,,,,Ivan Rakitić,From Throw In,Pressure,,
2307,17:01.0,62,1,Croatia,Luka Modrić,From Throw In,Pressure,112,,,,Luka Modrić,From Throw In,Pressure,,
2308,17:04.6,62,4,Croatia,Šime Vrsaljko,From Throw In,Dribbled Past,112,,,,Šime Vrsaljko,From Throw In,Dribbled Past,,
2309,17:04.6,62,4,Denmark,Thomas Delaney,From Throw In,Dribble,112,,,,Thomas Delaney,From Throw In,Dribble,,
2310,17:04.6,62,4,Denmark,Thomas Delaney,From Throw In,Carry,112,,,,Thomas Delaney,From Throw In,Carry,,
2311,17:04.9,62,4,Denmark,Thomas Delaney,From Throw In,Pass,112,,,,Thomas Delaney,From Throw In,Pass,,
2312,17:05.2,62,5,Croatia,Luka Modrić,From Throw In,Block,112,,,,Luka Modrić,From Throw In,Block,,
2313,17:06.4,62,6,Denmark,Martin Braithwaite Christensen,From Throw In,Ball Recovery,112,,,,Martin Braithwaite Christensen,From Throw In,Ball Recovery,,
2314,17:41.1,62,41,Croatia,Danijel Subašić,From Goal Kick,Pass,113,,,,Danijel Subašić,From Goal Kick,Pass,,
2315,17:45.0,62,44,Croatia,Mario Mandžukić,From Goal Kick,Foul Committed,113,,,,Mario Mandžukić,From Goal Kick,Foul Committed,,
2316,17:45.0,62,44,Denmark,Simon Thorup Kjær,From Goal Kick,Foul Won,113,,,,Simon Thorup Kjær,From Goal Kick,Foul Won,,
2317,18:13.5,63,13,Denmark,Simon Thorup Kjær,From Free Kick,Pass,114,,,,Simon Thorup Kjær,From Free Kick,Pass,,
